Colpitti Ck
STN	Date/Time       	PREC_HR_TTL_VAL	PREC_HR_TTL_VAL_QC	PREC_HR_TTL_VAL_Note	PREC_BEST_HR_TTL	PREC_BEST_HR_TTL_QC	PREC_BEST_HR_TTL_Note	TEMP_INST_VAL	TEMP_INST_VAL_QC	TEMP_INST_VAL_Note	SWE_INST_VAL	SWE_INST_VAL_QC	SWE_INST_VAL_Note	
CPI	2020/10/26 06:15	+	+	+	+	+	+	-11.7	190	+	103.0	190	+	
CPI	2020/10/26 06:30	+	+	+	+	+	+	-11.7	190	+	103.0	190	+	
CPI	2020/10/26 06:45	+	+	+	+	+	+	-11.8	190	+	103.0	190	+	
CPI	2020/10/26 07:00	0.4	50	+	0.4	50	+	-11.8	190	+	103.0	190	+	
CPI	2020/10/26 07:15	+	+	+	+	+	+	-11.6	190	+	103.0	190	+	
CPI	2020/10/26 07:30	+	+	+	+	+	+	-11.3	190	+	103.0	190	+	
CPI	2020/10/26 07:45	+	+	+	+	+	+	-11.0	190	+	103.0	190	+	
CPI	2020/10/26 08:00	0.2	50	+	0.2	50	+	-11.0	190	+	103.0	190	+	
CPI	2020/10/26 08:15	+	+	+	+	+	+	-10.2	190	+	103.0	190	+	
CPI	2020/10/26 08:30	+	+	+	+	+	+	-10.3	190	+	103.0	190	+	
CPI	2020/10/26 08:45	+	+	+	+	+	+	-10.3	190	+	103.0	190	+	
CPI	2020/10/26 09:00	0.6	50	+	0.6	50	+	-9.9	190	+	103.0	190	+	
CPI	2020/10/26 09:15	+	+	+	+	+	+	-10.3	190	+	103.0	190	+	
CPI	2020/10/26 09:30	+	+	+	+	+	+	-9.9	190	+	103.0	190	+	
CPI	2020/10/26 09:45	+	+	+	+	+	+	-9.6	190	+	103.0	190	+	
CPI	2020/10/26 10:00	0.1	50	+	0.1	50	+	-8.5	190	+	103.0	190	+	
CPI	2020/10/26 10:15	+	+	+	+	+	+	-8.4	190	+	103.0	190	+	
CPI	2020/10/26 10:30	+	+	+	+	+	+	-8.4	190	+	103.0	190	+	
CPI	2020/10/26 10:45	+	+	+	+	+	+	-8.8	190	+	103.0	190	+	
CPI	2020/10/26 11:00	0.0	50	+	0.0	50	+	-9.0	190	+	103.0	190	+	
CPI	2020/10/26 11:15	+	+	+	+	+	+	-9.2	190	+	103.0	190	+	
CPI	2020/10/26 11:30	+	+	+	+	+	+	-8.8	190	+	103.0	190	+	
CPI	2020/10/26 11:45	+	+	+	+	+	+	-8.3	190	+	103.0	190	+	
CPI	2020/10/26 12:00	0.2	50	+	0.2	50	+	-8.8	190	+	103.0	190	+	
CPI	2020/10/26 12:15	+	+	+	+	+	+	-7.9	190	+	103.0	190	+	
CPI	2020/10/26 12:30	+	+	+	+	+	+	-7.5	190	+	103.0	190	+	
CPI	2020/10/26 12:45	+	+	+	+	+	+	-8.0	190	+	103.0	190	+	
CPI	2020/10/26 13:00	0.3	50	+	0.3	50	+	-8.1	190	+	103.0	190	+	
CPI	2020/10/26 13:15	+	+	+	+	+	+	-6.9	190	+	103.0	190	+	
CPI	2020/10/26 13:30	+	+	+	+	+	+	-6.9	190	+	103.0	190	+	
CPI	2020/10/26 13:45	+	+	+	+	+	+	-6.6	190	+	103.0	190	+	
CPI	2020/10/26 14:00	0.2	50	+	0.2	50	+	-7.3	190	+	103.0	190	+	
CPI	2020/10/26 14:15	+	+	+	+	+	+	-6.5	190	+	103.0	190	+	
CPI	2020/10/26 14:30	+	+	+	+	+	+	-7.6	190	+	103.0	190	+	
CPI	2020/10/26 14:45	+	+	+	+	+	+	-8.2	190	+	103.0	190	+	
CPI	2020/10/26 15:00	0.2	50	+	0.2	50	+	-8.6	190	+	104.0	190	+	
CPI	2020/10/26 15:15	+	+	+	+	+	+	-8.5	190	+	104.0	190	+	
CPI	2020/10/26 15:30	+	+	+	+	+	+	-8.6	190	+	104.0	190	+	
CPI	2020/10/26 15:45	+	+	+	+	+	+	-8.3	190	+	104.0	190	+	
CPI	2020/10/26 16:00	0.2	50	+	0.2	50	+	-8.4	190	+	104.0	190	+	
CPI	2020/10/26 16:15	+	+	+	+	+	+	-8.5	190	+	104.0	190	+	
CPI	2020/10/26 16:30	+	+	+	+	+	+	-8.4	190	+	104.0	190	+	
CPI	2020/10/26 16:45	+	+	+	+	+	+	-8.4	190	+	104.0	190	+	
CPI	2020/10/26 17:00	0.1	50	+	0.1	50	+	-8.0	190	+	104.0	190	+	
CPI	2020/10/26 17:15	+	+	+	+	+	+	-7.7	190	+	104.0	190	+	
CPI	2020/10/26 17:30	+	+	+	+	+	+	-7.7	190	+	104.0	190	+	
CPI	2020/10/26 17:45	+	+	+	+	+	+	-7.6	190	+	104.0	190	+	
CPI	2020/10/26 18:00	0.2	50	+	0.2	50	+	-7.9	190	+	104.0	190	+	
CPI	2020/10/26 18:15	+	+	+	+	+	+	-7.7	190	+	104.0	190	+	
CPI	2020/10/26 18:30	+	+	+	+	+	+	-7.4	190	+	104.0	190	+	
CPI	2020/10/26 18:45	+	+	+	+	+	+	-7.2	190	+	104.0	190	+	
CPI	2020/10/26 19:00	0.1	50	+	0.1	50	+	-7.3	190	+	104.0	190	+	
CPI	2020/10/26 19:15	+	+	+	+	+	+	-6.7	190	+	104.0	190	+	
CPI	2020/10/26 19:30	+	+	+	+	+	+	-6.9	190	+	104.0	190	+	
CPI	2020/10/26 19:45	+	+	+	+	+	+	-7.1	190	+	104.0	190	+	
CPI	2020/10/26 20:00	0.2	50	+	0.2	50	+	-5.8	190	+	104.0	190	+	
CPI	2020/10/26 20:15	+	+	+	+	+	+	-5.8	190	+	104.0	190	+	
CPI	2020/10/26 20:30	+	+	+	+	+	+	-4.3	190	+	104.0	190	+	
CPI	2020/10/26 20:45	+	+	+	+	+	+	-2.0	190	+	104.0	190	+	
CPI	2020/10/26 21:00	0.1	50	+	0.1	50	+	-4.5	190	+	104.0	190	+	
CPI	2020/10/26 21:15	+	+	+	+	+	+	-6.4	190	+	104.0	190	+	
CPI	2020/10/26 21:30	+	+	+	+	+	+	-6.5	190	+	104.0	190	+	
CPI	2020/10/26 21:45	+	+	+	+	+	+	-2.9	190	+	104.0	190	+	
CPI	2020/10/26 22:00	0.3	50	+	0.3	50	+	-1.3	190	+	104.0	190	+	
CPI	2020/10/26 22:15	+	+	+	+	+	+	-1.0	190	+	104.0	190	+	
CPI	2020/10/26 22:30	+	+	+	+	+	+	-0.9	190	+	104.0	190	+	
CPI	2020/10/26 22:45	+	+	+	+	+	+	-1.2	190	+	104.0	190	+	
CPI	2020/10/26 23:00	0.4	50	+	0.4	50	+	-0.8	190	+	104.0	190	+	
CPI	2020/10/26 23:15	+	+	+	+	+	+	-0.4	190	+	104.0	190	+	
CPI	2020/10/26 23:30	+	+	+	+	+	+	-0.4	190	+	104.0	190	+	
CPI	2020/10/26 23:45	+	+	+	+	+	+	-0.3	190	+	104.0	190	+	
CPI	2020/10/27 00:00	0.1	50	+	0.1	50	+	-0.2	190	+	104.0	190	+	
CPI	2020/10/27 00:15	+	+	+	+	+	+	-0.2	190	+	104.0	190	+	
CPI	2020/10/27 00:30	+	+	+	+	+	+	-0.6	190	+	104.0	190	+	
CPI	2020/10/27 00:45	+	+	+	+	+	+	-0.8	190	+	104.0	190	+	
CPI	2020/10/27 01:00	0.6	50	+	0.6	50	+	-0.7	190	+	104.0	190	+	
CPI	2020/10/27 01:15	+	+	+	+	+	+	-0.9	190	+	104.0	190	+	
CPI	2020/10/27 01:30	+	+	+	+	+	+	-0.5	190	+	104.0	190	+	
CPI	2020/10/27 01:45	+	+	+	+	+	+	-0.7	190	+	104.0	190	+	
CPI	2020/10/27 02:00	0.1	50	+	0.1	50	+	-0.8	190	+	104.0	190	+	
CPI	2020/10/27 02:15	+	+	+	+	+	+	-0.3	190	+	104.0	190	+	
CPI	2020/10/27 02:30	+	+	+	+	+	+	-0.9	190	+	104.0	190	+	
CPI	2020/10/27 02:45	+	+	+	+	+	+	-1.0	190	+	104.0	190	+	
CPI	2020/10/27 03:00	0.2	50	+	0.2	50	+	-0.9	190	+	105.0	190	+	
CPI	2020/10/27 03:15	+	+	+	+	+	+	-0.9	190	+	105.0	190	+	
CPI	2020/10/27 03:30	+	+	+	+	+	+	-0.6	190	+	105.0	190	+	
CPI	2020/10/27 03:45	+	+	+	+	+	+	-0.8	190	+	105.0	190	+	
CPI	2020/10/27 04:00	0.2	50	+	0.2	50	+	-1.5	190	+	105.0	190	+	
CPI	2020/10/27 04:15	+	+	+	+	+	+	-1.8	190	+	105.0	190	+	
CPI	2020/10/27 04:30	+	+	+	+	+	+	-2.2	190	+	105.0	190	+	
CPI	2020/10/27 04:45	+	+	+	+	+	+	-2.0	190	+	105.0	190	+	
CPI	2020/10/27 05:00	0.1	50	+	0.1	50	+	-5.0	190	+	106.0	190	+	
CPI	2020/10/27 05:15	+	+	+	+	+	+	-3.5	190	+	106.0	190	+	
CPI	2020/10/27 05:30	+	+	+	+	+	+	-2.5	190	+	106.0	190	+	
CPI	2020/10/27 05:45	+	+	+	+	+	+	-2.6	190	+	106.0	190	+	
CPI	2020/10/27 06:00	0.8	50	+	0.8	50	+	-2.5	190	+	106.0	190	+	
CPI	2020/10/27 06:15	+	+	+	+	+	+	-2.6	190	+	106.0	190	+	
CPI	2020/10/27 06:30	+	+	+	+	+	+	-2.4	190	+	106.0	190	+	
CPI	2020/10/27 06:45	+	+	+	+	+	+	-2.4	190	+	106.0	190	+	
CPI	2020/10/27 07:00	0.6	50	+	0.6	50	+	-2.2	190	+	106.0	190	+	
CPI	2020/10/27 07:15	+	+	+	+	+	+	-2.3	190	+	106.0	190	+	
CPI	2020/10/27 07:30	+	+	+	+	+	+	-2.2	190	+	107.0	190	+	
CPI	2020/10/27 07:45	+	+	+	+	+	+	-2.1	190	+	107.0	190	+	
CPI	2020/10/27 08:00	0.6	50	+	0.6	50	+	-2.5	190	+	107.0	190	+	
CPI	2020/10/27 08:15	+	+	+	+	+	+	-2.3	190	+	107.0	190	+	
CPI	2020/10/27 08:30	+	+	+	+	+	+	-2.1	190	+	107.0	190	+	
CPI	2020/10/27 08:45	+	+	+	+	+	+	-1.7	190	+	108.0	190	+	
CPI	2020/10/27 09:00	0.3	50	+	0.3	50	+	-1.6	190	+	108.0	190	+	
CPI	2020/10/27 09:15	+	+	+	+	+	+	-1.8	190	+	108.0	190	+	
CPI	2020/10/27 09:30	+	+	+	+	+	+	-1.8	190	+	108.0	190	+	
CPI	2020/10/27 09:45	+	+	+	+	+	+	-1.7	190	+	108.0	190	+	
CPI	2020/10/27 10:00	0.4	50	+	0.4	50	+	-1.8	190	+	108.0	190	+	
CPI	2020/10/27 10:15	+	+	+	+	+	+	-1.5	190	+	108.0	190	+	
CPI	2020/10/27 10:30	+	+	+	+	+	+	-2.0	190	+	108.0	190	+	
CPI	2020/10/27 10:45	+	+	+	+	+	+	-2.2	190	+	108.0	190	+	
CPI	2020/10/27 11:00	0.2	50	+	0.2	50	+	-1.7	190	+	108.0	190	+	
CPI	2020/10/27 11:15	+	+	+	+	+	+	-1.6	190	+	109.0	190	+	
CPI	2020/10/27 11:30	+	+	+	+	+	+	-1.3	190	+	109.0	190	+	
CPI	2020/10/27 11:45	+	+	+	+	+	+	-0.9	190	+	109.0	190	+	
CPI	2020/10/27 12:00	0.3	50	+	0.3	50	+	-3.1	190	+	109.0	190	+	
CPI	2020/10/27 12:15	+	+	+	+	+	+	-2.5	190	+	109.0	190	+	
CPI	2020/10/27 12:30	+	+	+	+	+	+	-1.8	190	+	109.0	190	+	
CPI	2020/10/27 12:45	+	+	+	+	+	+	-1.7	190	+	109.0	190	+	
CPI	2020/10/27 13:00	0.5	50	+	0.5	50	+	-1.9	190	+	109.0	190	+	
CPI	2020/10/27 13:15	+	+	+	+	+	+	-1.8	190	+	109.0	190	+	
CPI	2020/10/27 13:30	+	+	+	+	+	+	-1.8	190	+	109.0	190	+	
CPI	2020/10/27 13:45	+	+	+	+	+	+	-1.7	190	+	110.0	190	+	
CPI	2020/10/27 14:00	0.4	50	+	0.4	50	+	-2.1	190	+	110.0	190	+	
CPI	2020/10/27 14:15	+	+	+	+	+	+	-2.4	190	+	110.0	190	+	
CPI	2020/10/27 14:30	+	+	+	+	+	+	-2.3	190	+	110.0	190	+	
CPI	2020/10/27 14:45	+	+	+	+	+	+	-2.4	190	+	110.0	190	+	
CPI	2020/10/27 15:00	0.2	50	+	0.2	50	+	-2.5	190	+	110.0	190	+	
CPI	2020/10/27 15:15	+	+	+	+	+	+	-2.8	190	+	110.0	190	+	
CPI	2020/10/27 15:30	+	+	+	+	+	+	-3.0	190	+	110.0	190	+	
CPI	2020/10/27 15:45	+	+	+	+	+	+	-3.2	190	+	110.0	190	+	
CPI	2020/10/27 16:00	0.6	50	+	0.6	50	+	-3.3	190	+	110.0	190	+	
CPI	2020/10/27 16:15	+	+	+	+	+	+	-3.3	190	+	110.0	190	+	
CPI	2020/10/27 16:30	+	+	+	+	+	+	-3.5	190	+	111.0	190	+	
CPI	2020/10/27 16:45	+	+	+	+	+	+	-3.6	190	+	111.0	190	+	
CPI	2020/10/27 17:00	0.7	50	+	0.7	50	+	-3.6	190	+	112.0	190	+	
CPI	2020/10/27 17:15	+	+	+	+	+	+	-3.6	190	+	112.0	190	+	
CPI	2020/10/27 17:30	+	+	+	+	+	+	-3.6	190	+	112.0	190	+	
CPI	2020/10/27 17:45	+	+	+	+	+	+	-3.6	190	+	112.0	190	+	
CPI	2020/10/27 18:00	0.5	50	+	0.5	50	+	-3.4	190	+	112.0	190	+	
CPI	2020/10/27 18:15	+	+	+	+	+	+	-3.8	190	+	113.0	190	+	
CPI	2020/10/27 18:30	+	+	+	+	+	+	-3.7	190	+	113.0	190	+	
CPI	2020/10/27 18:45	+	+	+	+	+	+	-3.9	190	+	113.0	190	+	
CPI	2020/10/27 19:00	0.5	50	+	0.5	50	+	-3.3	190	+	113.0	190	+	
CPI	2020/10/27 19:15	+	+	+	+	+	+	-3.2	190	+	113.0	190	+	
CPI	2020/10/27 19:30	+	+	+	+	+	+	-3.2	190	+	113.0	190	+	
CPI	2020/10/27 19:45	+	+	+	+	+	+	-4.6	190	+	113.0	190	+	
CPI	2020/10/27 20:00	0.6	50	+	0.6	50	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 20:15	+	+	+	+	+	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 20:30	+	+	+	+	+	+	-3.6	190	+	113.0	190	+	
CPI	2020/10/27 20:45	+	+	+	+	+	+	-3.4	190	+	113.0	190	+	
CPI	2020/10/27 21:00	0.6	50	+	0.6	50	+	-3.6	190	+	113.0	190	+	
CPI	2020/10/27 21:15	+	+	+	+	+	+	-4.5	190	+	113.0	190	+	
CPI	2020/10/27 21:30	+	+	+	+	+	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 21:45	+	+	+	+	+	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 22:00	0.3	50	+	0.3	50	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 22:15	+	+	+	+	+	+	-4.7	190	+	113.0	190	+	
CPI	2020/10/27 22:30	+	+	+	+	+	+	-4.8	190	+	114.0	190	+	
CPI	2020/10/27 22:45	+	+	+	+	+	+	-4.6	190	+	114.0	190	+	
CPI	2020/10/27 23:00	0.6	50	+	0.6	50	+	-5.2	190	+	114.0	190	+	
CPI	2020/10/27 23:15	+	+	+	+	+	+	-3.7	190	+	114.0	190	+	
CPI	2020/10/27 23:30	+	+	+	+	+	+	-4.9	190	+	114.0	190	+	
CPI	2020/10/27 23:45	+	+	+	+	+	+	-5.0	190	+	114.0	190	+	
CPI	2020/10/28 00:00	0.5	50	+	0.5	50	+	-4.8	190	+	114.0	190	+	
CPI	2020/10/28 00:15	+	+	+	+	+	+	-4.4	190	+	114.0	190	+	
CPI	2020/10/28 00:30	+	+	+	+	+	+	-4.6	190	+	114.0	190	+	
CPI	2020/10/28 00:45	+	+	+	+	+	+	-3.4	190	+	114.0	190	+	
CPI	2020/10/28 01:00	0.5	50	+	0.5	50	+	-5.0	190	+	115.0	190	+	
CPI	2020/10/28 01:15	+	+	+	+	+	+	-5.5	190	+	115.0	190	+	
CPI	2020/10/28 01:30	+	+	+	+	+	+	-5.2	190	+	115.0	190	+	
CPI	2020/10/28 01:45	+	+	+	+	+	+	-5.3	190	+	115.0	190	+	
CPI	2020/10/28 02:00	0.5	50	+	0.5	50	+	-4.8	190	+	115.0	190	+	
CPI	2020/10/28 02:15	+	+	+	+	+	+	-5.1	190	+	115.0	190	+	
CPI	2020/10/28 02:30	+	+	+	+	+	+	-5.1	190	+	115.0	190	+	
CPI	2020/10/28 02:45	+	+	+	+	+	+	-5.3	190	+	115.0	190	+	
CPI	2020/10/28 03:00	0.2	50	+	0.2	50	+	-5.4	190	+	115.0	190	+	
CPI	2020/10/28 03:15	+	+	+	+	+	+	-5.3	190	+	115.0	190	+	
CPI	2020/10/28 03:30	+	+	+	+	+	+	-5.2	190	+	116.0	190	+	
CPI	2020/10/28 03:45	+	+	+	+	+	+	-4.8	190	+	116.0	190	+	
CPI	2020/10/28 04:00	0.4	50	+	0.4	50	+	-4.6	190	+	116.0	190	+	
CPI	2020/10/28 04:15	+	+	+	+	+	+	-4.8	190	+	116.0	190	+	
CPI	2020/10/28 04:30	+	+	+	+	+	+	-5.2	190	+	116.0	190	+	
CPI	2020/10/28 04:45	+	+	+	+	+	+	-5.0	190	+	116.0	190	+	
CPI	2020/10/28 05:00	0.5	50	+	0.5	50	+	-4.5	190	+	116.0	190	+	
CPI	2020/10/28 05:15	+	+	+	+	+	+	-4.3	190	+	116.0	190	+	
CPI	2020/10/28 05:30	+	+	+	+	+	+	-4.2	190	+	116.0	190	+	
CPI	2020/10/28 05:45	+	+	+	+	+	+	-4.4	190	+	116.0	190	+	
CPI	2020/10/28 06:00	0.3	50	+	0.3	50	+	-4.9	190	+	116.0	190	+	
CPI	2020/10/28 06:15	+	+	+	+	+	+	-4.7	190	+	116.0	190	+	
CPI	2020/10/28 06:30	+	+	+	+	+	+	-5.0	190	+	116.0	190	+	
CPI	2020/10/28 06:45	+	+	+	+	+	+	-4.6	190	+	117.0	190	+	
CPI	2020/10/28 07:00	0.4	50	+	0.4	50	+	-3.7	190	+	117.0	190	+	
CPI	2020/10/28 07:15	+	+	+	+	+	+	-4.9	190	+	117.0	190	+	
CPI	2020/10/28 07:30	+	+	+	+	+	+	-4.3	190	+	117.0	190	+	
CPI	2020/10/28 07:45	+	+	+	+	+	+	-4.5	190	+	117.0	190	+	
CPI	2020/10/28 08:00	0.0	50	+	0.0	50	+	-4.1	190	+	117.0	190	+	
CPI	2020/10/28 08:15	+	+	+	+	+	+	-3.2	190	+	117.0	190	+	
CPI	2020/10/28 08:30	+	+	+	+	+	+	-2.9	190	+	117.0	190	+	
CPI	2020/10/28 08:45	+	+	+	+	+	+	-2.4	190	+	117.0	190	+	
CPI	2020/10/28 09:00	0.2	50	+	0.2	50	+	-2.4	190	+	117.0	190	+	
CPI	2020/10/28 09:15	+	+	+	+	+	+	-2.1	190	+	117.0	190	+	
CPI	2020/10/28 09:30	+	+	+	+	+	+	-2.0	190	+	117.0	190	+	
CPI	2020/10/28 09:45	+	+	+	+	+	+	-1.8	190	+	117.0	190	+	
CPI	2020/10/28 10:00	0.5	50	+	0.5	50	+	-1.8	190	+	117.0	190	+	
CPI	2020/10/28 10:15	+	+	+	+	+	+	-1.7	190	+	117.0	190	+	
CPI	2020/10/28 10:30	+	+	+	+	+	+	-1.4	190	+	118.0	190	+	
CPI	2020/10/28 10:45	+	+	+	+	+	+	-1.1	190	+	118.0	190	+	
CPI	2020/10/28 11:00	0.3	50	+	0.3	50	+	-0.6	190	+	118.0	190	+	
CPI	2020/10/28 11:15	+	+	+	+	+	+	-0.7	190	+	118.0	190	+	
CPI	2020/10/28 11:30	+	+	+	+	+	+	-0.7	190	+	118.0	190	+	
CPI	2020/10/28 11:45	+	+	+	+	+	+	-0.5	190	+	118.0	190	+	
CPI	2020/10/28 12:00	0.4	50	+	0.4	50	+	-1.2	190	+	119.0	190	+	
CPI	2020/10/28 12:15	+	+	+	+	+	+	-1.7	190	+	119.0	190	+	
CPI	2020/10/28 12:30	+	+	+	+	+	+	-1.4	190	+	119.0	190	+	
CPI	2020/10/28 12:45	+	+	+	+	+	+	-1.1	190	+	119.0	190	+	
CPI	2020/10/28 13:00	0.7	50	+	0.7	50	+	-0.6	190	+	119.0	190	+	
CPI	2020/10/28 13:15	+	+	+	+	+	+	-1.3	190	+	119.0	190	+	
CPI	2020/10/28 13:30	+	+	+	+	+	+	-1.8	190	+	119.0	190	+	
CPI	2020/10/28 13:45	+	+	+	+	+	+	-2.1	190	+	119.0	190	+	
CPI	2020/10/28 14:00	0.6	50	+	0.6	50	+	-1.8	190	+	120.0	190	+	
CPI	2020/10/28 14:15	+	+	+	+	+	+	-1.9	190	+	120.0	190	+	
CPI	2020/10/28 14:30	+	+	+	+	+	+	-1.8	190	+	120.0	190	+	
CPI	2020/10/28 14:45	+	+	+	+	+	+	-2.1	190	+	120.0	190	+	
CPI	2020/10/28 15:00	0.7	50	+	0.7	50	+	-2.0	190	+	120.0	190	+	
CPI	2020/10/28 15:15	+	+	+	+	+	+	-2.4	190	+	121.0	190	+	
CPI	2020/10/28 15:30	+	+	+	+	+	+	-2.9	190	+	121.0	190	+	
CPI	2020/10/28 15:45	+	+	+	+	+	+	-2.9	190	+	121.0	190	+	
CPI	2020/10/28 16:00	0.8	50	+	0.8	50	+	-3.1	190	+	121.0	190	+	
CPI	2020/10/28 16:15	+	+	+	+	+	+	-2.9	190	+	121.0	190	+	
CPI	2020/10/28 16:30	+	+	+	+	+	+	-2.9	190	+	121.0	190	+	
CPI	2020/10/28 16:45	+	+	+	+	+	+	-3.0	190	+	121.0	190	+	
CPI	2020/10/28 17:00	0.6	50	+	0.6	50	+	-2.9	190	+	121.0	190	+	
CPI	2020/10/28 17:15	+	+	+	+	+	+	-2.8	190	+	121.0	190	+	
CPI	2020/10/28 17:30	+	+	+	+	+	+	-2.7	190	+	122.0	190	+	
CPI	2020/10/28 17:45	+	+	+	+	+	+	-2.6	190	+	122.0	190	+	
CPI	2020/10/28 18:00	0.8	50	+	0.8	50	+	-2.5	190	+	122.0	190	+	
CPI	2020/10/28 18:15	+	+	+	+	+	+	-2.5	190	+	122.0	190	+	
CPI	2020/10/28 18:30	+	+	+	+	+	+	-2.4	190	+	122.0	190	+	
CPI	2020/10/28 18:45	+	+	+	+	+	+	-2.6	190	+	122.0	190	+	
CPI	2020/10/28 19:00	0.9	50	+	0.9	50	+	-2.6	190	+	123.0	190	+	
CPI	2020/10/28 19:15	+	+	+	+	+	+	-2.6	190	+	123.0	190	+	
CPI	2020/10/28 19:30	+	+	+	+	+	+	-2.6	190	+	123.0	190	+	
CPI	2020/10/28 19:45	+	+	+	+	+	+	-2.5	190	+	124.0	190	+	
CPI	2020/10/28 20:00	1.3	50	+	1.3	50	+	-2.5	190	+	124.0	190	+	
CPI	2020/10/28 20:15	+	+	+	+	+	+	-2.6	190	+	124.0	190	+	
CPI	2020/10/28 20:30	+	+	+	+	+	+	-2.7	190	+	124.0	190	+	
CPI	2020/10/28 20:45	+	+	+	+	+	+	-2.8	190	+	125.0	190	+	
CPI	2020/10/28 21:00	1.1	50	+	1.1	50	+	-3.1	190	+	125.0	190	+	
CPI	2020/10/28 21:15	+	+	+	+	+	+	-3.0	190	+	125.0	190	+	
CPI	2020/10/28 21:30	+	+	+	+	+	+	-2.8	190	+	125.0	190	+	
CPI	2020/10/28 21:45	+	+	+	+	+	+	-2.7	190	+	126.0	190	+	
CPI	2020/10/28 22:00	1.1	50	+	1.1	50	+	-1.8	190	+	126.0	190	+	
CPI	2020/10/28 22:15	+	+	+	+	+	+	-1.4	190	+	126.0	190	+	
CPI	2020/10/28 22:30	+	+	+	+	+	+	-1.4	190	+	127.0	190	+	
CPI	2020/10/28 22:45	+	+	+	+	+	+	-0.9	190	+	127.0	190	+	
CPI	2020/10/28 23:00	0.9	50	+	0.9	50	+	-0.7	190	+	127.0	190	+	
CPI	2020/10/28 23:15	+	+	+	+	+	+	-0.6	190	+	127.0	190	+	
CPI	2020/10/28 23:30	+	+	+	+	+	+	-0.1	190	+	127.0	190	+	
CPI	2020/10/28 23:45	+	+	+	+	+	+	-0.4	190	+	127.0	190	+	
CPI	2020/10/29 00:00	0.6	50	+	0.6	50	+	-0.6	190	+	127.0	190	+	
CPI	2020/10/29 00:15	+	+	+	+	+	+	-0.9	190	+	127.0	190	+	
CPI	2020/10/29 00:30	+	+	+	+	+	+	-1.0	190	+	128.0	190	+	
CPI	2020/10/29 00:45	+	+	+	+	+	+	-0.9	190	+	128.0	190	+	
CPI	2020/10/29 01:00	1.0	50	+	1.0	50	+	-0.7	190	+	128.0	190	+	
CPI	2020/10/29 01:15	+	+	+	+	+	+	-1.0	190	+	128.0	190	+	
CPI	2020/10/29 01:30	+	+	+	+	+	+	-1.0	190	+	129.0	190	+	
CPI	2020/10/29 01:45	+	+	+	+	+	+	-1.1	190	+	129.0	190	+	
CPI	2020/10/29 02:00	0.6	50	+	0.6	50	+	-1.1	190	+	129.0	190	+	
CPI	2020/10/29 02:15	+	+	+	+	+	+	-1.2	190	+	129.0	190	+	
CPI	2020/10/29 02:30	+	+	+	+	+	+	-1.0	190	+	129.0	190	+	
CPI	2020/10/29 02:45	+	+	+	+	+	+	-1.1	190	+	130.0	190	+	
CPI	2020/10/29 03:00	0.8	50	+	0.8	50	+	-1.1	190	+	130.0	190	+	
CPI	2020/10/29 03:15	+	+	+	+	+	+	-1.1	190	+	130.0	190	+	
CPI	2020/10/29 03:30	+	+	+	+	+	+	-1.1	190	+	130.0	190	+	
CPI	2020/10/29 03:45	+	+	+	+	+	+	-1.1	190	+	131.0	190	+	
CPI	2020/10/29 04:00	1.2	50	+	1.2	50	+	-1.1	190	+	131.0	190	+	
CPI	2020/10/29 04:15	+	+	+	+	+	+	-1.1	190	+	131.0	190	+	
CPI	2020/10/29 04:30	+	+	+	+	+	+	-1.2	190	+	131.0	190	+	
CPI	2020/10/29 04:45	+	+	+	+	+	+	-1.2	190	+	132.0	190	+	
CPI	2020/10/29 05:00	0.7	50	+	0.7	50	+	-1.0	190	+	132.0	190	+	
CPI	2020/10/29 05:15	+	+	+	+	+	+	-1.1	190	+	132.0	190	+	
CPI	2020/10/29 05:30	+	+	+	+	+	+	-1.0	190	+	132.0	190	+	
CPI	2020/10/29 05:45	+	+	+	+	+	+	-1.1	190	+	132.0	190	+	
CPI	2020/10/29 06:00	0.3	50	+	0.3	50	+	-1.2	190	+	132.0	190	+	
CPI	2020/10/29 06:15	+	+	+	+	+	+	-1.2	190	+	132.0	190	+	
CPI	2020/10/29 06:30	+	+	+	+	+	+	-1.3	190	+	132.0	190	+	
CPI	2020/10/29 06:45	+	+	+	+	+	+	-1.2	190	+	132.0	190	+	
CPI	2020/10/29 07:00	0.3	50	+	0.3	50	+	-1.2	190	+	132.0	190	+	
CPI	2020/10/29 07:15	+	+	+	+	+	+	-1.0	190	+	132.0	190	+	
CPI	2020/10/29 07:30	+	+	+	+	+	+	-1.0	190	+	132.0	190	+	
CPI	2020/10/29 07:45	+	+	+	+	+	+	-0.9	190	+	132.0	190	+	
CPI	2020/10/29 08:00	0.1	50	+	0.1	50	+	-0.9	190	+	133.0	190	+	
CPI	2020/10/29 08:15	+	+	+	+	+	+	-0.8	190	+	133.0	190	+	
CPI	2020/10/29 08:30	+	+	+	+	+	+	-0.7	190	+	133.0	190	+	
CPI	2020/10/29 08:45	+	+	+	+	+	+	-0.6	190	+	133.0	190	+	
