Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
P5,2-May-24,1949,NA,NA,0.2,6.6,-5.3,73.3,38,NA,NA,NA,0.437,0.1,0.1,3.7,-8.3,0.2,0.6,1,0.219,0.371,0.605,28.89
P5,3-May-24,1950,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,0.398,0.1,0.8,3.9,-2.4,0.2,0.6,1,0.252,NA,NA,29.07
P5,4-May-24,1951,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,0.368,0.1,2,2.6,1.6,0.2,0.6,1,0.26,NA,NA,29.25
P5,5-May-24,1952,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,0.341,0.1,2.1,3.9,1.2,0.1,0.5,1,0.274,NA,NA,29.43
P5,6-May-24,1953,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,0.32,0.1,1.2,4.2,-3.1,0.2,0.5,1,0.258,NA,NA,29.61
P5,7-May-24,1954,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,0.317,0.1,0,3.2,-3.5,0.2,0.5,1,0.239,NA,NA,29.77
P5,8-May-24,1955,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,0.285,0.1,1,3.5,-1.3,0.1,0.5,1,0.265,NA,NA,29.94
P5,9-May-24,1956,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,0.233,0.1,2,3.7,0.6,0.1,0.5,1,0.279,NA,NA,30.1
P5,10-May-24,1957,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0.169,0.1,2.1,4.1,0.4,0.1,0.5,0.9,0.282,NA,NA,30.26
P5,11-May-24,1958,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0.089,0.1,2.9,5,1.4,0.1,0.5,0.9,0.282,NA,NA,30.41
P5,12-May-24,1959,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,0.032,NA,4.7,10.6,1.8,3.2,1.3,1,0.269,NA,NA,30.57
P5,13-May-24,1960,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,0,NA,4.9,9.7,2.3,5.7,3.3,1.6,0.232,NA,NA,30.71
P5,14-May-24,1961,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0,NA,6.1,17.5,1.3,7,4,2.1,0.212,NA,NA,30.86
P5,15-May-24,1962,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0,NA,7.8,16.1,1.2,7.3,4.6,2.6,0.196,NA,NA,31
P5,16-May-24,1963,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0,NA,8.6,24.5,2,7.8,5.4,3.1,0.184,NA,NA,31.14
P5,17-May-24,1964,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,0,NA,0.8,3.8,-0.8,2,4.2,3.4,0.177,NA,NA,31.27
P5,18-May-24,1965,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,0,NA,1.1,3.4,-1,1,2.7,3.2,0.176,NA,NA,31.4
P5,19-May-24,1966,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,0,NA,1.6,3.7,0.6,0.7,2.1,2.9,0.184,NA,NA,31.52
P5,20-May-24,1967,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,0,NA,2.9,10.8,-0.4,2.3,2.2,2.6,0.211,NA,NA,31.65
P5,21-May-24,1968,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,0,NA,4.2,7.1,1.1,3.3,2.8,2.6,0.219,NA,NA,31.76
P5,22-May-24,1969,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,0,NA,1.8,2.6,1.1,1.1,2.5,2.7,0.255,NA,NA,31.88
P5,23-May-24,1970,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,0,NA,5.4,18.7,1.2,4.5,2.6,2.5,0.239,NA,NA,31.99
P5,24-May-24,1971,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0,NA,6.2,17.2,1.5,5.4,3.7,2.7,0.213,NA,NA,32.09
P5,25-May-24,1972,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,0,NA,4.8,17.9,0.9,4.8,4.1,3,0.196,NA,NA,32.2
P5,26-May-24,1973,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,0,NA,4,11.1,0.4,3.4,3.5,3.1,0.188,NA,NA,32.29
P5,27-May-24,1974,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,0,NA,7.4,16.7,1,6,3.8,3.1,0.183,NA,NA,32.39
P5,28-May-24,1975,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0,NA,6.5,13.7,1,5.9,4.8,3.3,0.189,NA,NA,32.48
P5,29-May-24,1976,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,0,NA,4.3,18.8,0.9,4.5,4.3,3.5,0.199,NA,NA,32.56
P5,30-May-24,1977,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,0,NA,4.5,17.9,0.5,4.3,4,3.5,0.19,NA,NA,32.64
P5,31-May-24,1978,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,0,NA,7.5,22.6,0.2,6.2,4.2,3.5,0.182,NA,NA,32.71
P5,1-Jun-24,1979,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,8.4,23.6,4.3,7.6,5.3,3.7,0.177,NA,NA,32.78
P5,2-Jun-24,1980,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,0,NA,7,14,3.1,6.2,5.5,4,0.181,NA,NA,32.86
P5,3-Jun-24,1981,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,0,NA,6.2,16.7,1.3,6.5,5.4,4.2,0.222,NA,NA,32.91
P5,4-Jun-24,1982,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,0,NA,5.5,22.3,1.2,5.2,5.1,4.3,0.205,NA,NA,32.97
P5,5-Jun-24,1983,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,0,NA,7.4,24.9,0.8,6.8,5.1,4.2,0.197,NA,NA,33.03
P5,6-Jun-24,1984,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,0,NA,8.4,20,0.8,7.2,5.7,4.3,0.185,NA,NA,33.08
P5,7-Jun-24,1985,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,0,NA,10.3,31.9,1.5,8.8,6.2,4.5,0.176,NA,NA,33.13
P5,8-Jun-24,1986,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,0,NA,11.8,35.6,1.4,9.4,6.9,4.8,0.168,NA,NA,33.16
P5,9-Jun-24,1987,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,0,NA,11.4,27.6,6,9.6,7.5,5.2,0.162,NA,NA,33.2
P5,10-Jun-24,1988,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,0,NA,13,34.2,5.4,11,7.8,5.5,0.156,NA,NA,33.23
P5,11-Jun-24,1989,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,0,NA,11.6,34.3,4,10.2,8.2,5.8,0.15,NA,NA,33.26
P5,12-Jun-24,1990,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,0,NA,9.5,31.1,1.1,8.4,7.7,6,0.145,NA,NA,33.29
P5,13-Jun-24,1991,NA,NA,NA,17.3,NA,NA,NA,NA,NA,NA,0,NA,12.5,36,1.6,9.8,7.6,6,0.141,NA,NA,33.31
P5,14-Jun-24,1992,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,10.7,27,5,9,7.9,6.1,0.136,NA,NA,33.32
P5,15-Jun-24,1993,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,0,NA,4.6,13.5,1.6,5.4,6.9,6.1,0.145,NA,NA,33.33
P5,16-Jun-24,1994,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0,NA,2.4,5.1,1.4,2.3,5.2,5.8,0.162,NA,NA,33.34
P5,17-Jun-24,1995,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,5.6,19.2,1.7,4.7,4.7,5.2,0.185,NA,NA,33.35
P5,18-Jun-24,1996,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,0,NA,7,15.4,2.2,6.7,5.4,5,0.184,NA,NA,33.35
P5,19-Jun-24,1997,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,0,NA,7,20.4,0.9,6.2,5.6,5.1,0.175,NA,NA,33.34
P5,20-Jun-24,1998,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,0,NA,8.2,26,2,7.6,6,5.1,0.17,NA,NA,33.33
P5,21-Jun-24,1999,NA,NA,NA,19.8,NA,NA,NA,NA,NA,NA,0,NA,12.8,33.9,2.9,10.8,7,5.2,0.164,NA,NA,33.32
P5,22-Jun-24,2000,NA,NA,NA,19.9,NA,NA,NA,NA,NA,NA,0,NA,13.7,34.8,6.6,11.3,8.3,5.7,0.157,NA,NA,33.3
P5,23-Jun-24,2001,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,0,NA,12,33.7,4.3,10.6,8.7,6.1,0.151,NA,NA,33.27
P5,24-Jun-24,2002,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,0,NA,11.8,35.5,2.2,10.2,8.3,6.4,0.145,NA,NA,33.25
P5,25-Jun-24,2003,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,0,NA,13.9,36,4.2,11,8.6,6.5,0.14,NA,NA,33.22
P5,26-Jun-24,2004,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,0,NA,10.4,20.6,6,9.5,8.7,6.7,0.148,NA,NA,33.18
P5,27-Jun-24,2005,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,0,NA,8.6,20.9,4.6,9,8.2,6.8,0.16,NA,NA,33.14
P5,28-Jun-24,2006,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,0,NA,10.1,23.8,2.2,9,7.9,6.7,0.154,NA,NA,33.1
P5,29-Jun-24,2007,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,0,NA,12.5,25.9,5.5,10.6,8.3,6.7,0.15,NA,NA,33.05
P5,30-Jun-24,2008,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,0,NA,11,19.5,7.7,10.7,8.9,6.9,0.171,NA,NA,33
P5,1-Jul-24,2009,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,0,NA,11.6,25.7,6.8,11.1,8.9,7,0.172,NA,NA,32.95
P5,2-Jul-24,2010,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,0,NA,11.9,27.7,7.7,11.6,9.3,7.2,0.167,NA,NA,32.9
P5,3-Jul-24,2011,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,0,NA,11.5,28.7,6,11.5,9.4,7.3,0.163,NA,NA,32.84
P5,4-Jul-24,2012,NA,NA,NA,20.3,NA,NA,NA,NA,NA,NA,0,NA,13.8,35.5,4.8,12.2,9.6,7.4,0.156,NA,NA,32.78
P5,5-Jul-24,2013,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,0,NA,16.4,38.8,6.7,13.9,10.4,7.7,0.15,NA,NA,32.71
P5,6-Jul-24,2014,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,0,NA,16.8,39.6,7.5,14.3,11.2,8,0.143,NA,NA,32.64
P5,7-Jul-24,2015,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,0,NA,18.7,43.6,7.1,15,11.6,8.4,0.136,NA,NA,32.56
P5,8-Jul-24,2016,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,0,NA,20.4,45.8,8.1,16.3,12.3,8.8,0.129,NA,NA,32.48
P5,9-Jul-24,2017,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,0,NA,21.6,45.5,9.9,17.2,13,9.2,0.121,NA,NA,32.4
P5,10-Jul-24,2018,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,0,NA,21.6,46.4,10.8,17.5,13.6,9.6,0.113,NA,NA,32.31
P5,11-Jul-24,2019,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,0,NA,18.8,43.1,8.9,16,13.4,9.9,0.105,NA,NA,32.22
P5,12-Jul-24,2020,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,0,NA,18.9,43.3,9,16,13.3,10.1,0.099,NA,NA,32.12
P5,13-Jul-24,2021,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,0,NA,19.9,44.8,8.5,16.5,13.4,10.2,0.092,NA,NA,32.02
P5,14-Jul-24,2022,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,0,NA,19.4,44.6,7.5,16.4,13.4,10.3,0.086,NA,NA,31.92
P5,15-Jul-24,2023,NA,NA,NA,25.4,NA,NA,NA,NA,NA,NA,0,NA,19.3,44.2,7.4,16.3,13.5,10.5,0.08,NA,NA,31.81
P5,16-Jul-24,2024,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,0,NA,20.3,44.3,7.8,16.7,13.5,10.5,0.074,NA,NA,31.7
P5,17-Jul-24,2025,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,0,NA,21.3,44.8,10.3,17.1,13.8,10.7,0.069,NA,NA,31.58
P5,18-Jul-24,2026,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,0,NA,20.7,44.6,10.8,17.3,14,10.8,0.064,NA,NA,31.46
P5,19-Jul-24,2027,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,0,NA,21.2,45.2,10.2,17.7,14.1,10.9,0.059,NA,NA,31.34
P5,20-Jul-24,2028,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,0,NA,21.7,46.1,10.5,18.1,14.4,11.1,0.055,NA,NA,31.21
P5,21-Jul-24,2029,NA,NA,NA,31.2,NA,NA,NA,NA,NA,NA,0,NA,23.2,47.4,10.2,18.8,14.6,11.2,0.05,NA,NA,31.08
P5,22-Jul-24,2030,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,0,NA,22,41.2,11.9,18.8,15.2,11.4,0.046,NA,NA,30.95
P5,23-Jul-24,2031,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,0,NA,17.2,41.6,6.1,15.6,14.4,11.6,0.043,NA,NA,30.81
P5,24-Jul-24,2032,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,0,NA,17.3,41.8,8.1,15.6,13.8,11.5,0.041,NA,NA,30.67
P5,25-Jul-24,2033,NA,NA,NA,10.8,NA,NA,NA,NA,NA,NA,0,NA,10,24.9,4.6,11.5,12.9,11.3,0.039,NA,NA,30.52
P5,26-Jul-24,2034,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,0,NA,12.4,35,1.7,11.9,11.7,10.9,0.038,NA,NA,30.38
P5,27-Jul-24,2035,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,0,NA,14.4,32.7,5.7,12.5,11.7,10.6,0.037,NA,NA,30.22
P5,28-Jul-24,2036,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,0,NA,17.4,37.7,9.1,14.9,12.2,10.4,0.035,NA,NA,30.07
P5,29-Jul-24,2037,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,0,NA,12.4,15.3,8.9,12.2,12.1,10.5,0.052,NA,NA,29.91
P5,30-Jul-24,2038,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,0,NA,13.6,24.6,10.4,13.5,12,10.4,0.084,NA,NA,29.74
P5,31-Jul-24,2039,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,0,NA,16.8,32.8,9.5,15.6,12.6,10.3,0.084,NA,NA,29.59
P5,1-Aug-24,2040,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,0,NA,18.8,39.8,8.6,16.2,13.3,10.5,0.08,NA,NA,29.42
P5,2-Aug-24,2041,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,0,NA,20.4,39.3,10.6,16.9,13.9,10.7,0.074,NA,NA,29.25
P5,3-Aug-24,2042,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,0,NA,21.2,42.1,11.8,17.8,14.5,11,0.068,NA,NA,29.08
P5,4-Aug-24,2043,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,0,NA,20.6,38.8,12.8,17.5,14.7,11.3,0.061,NA,NA,28.91
P5,5-Aug-24,2044,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,0,NA,19,40.4,10.4,16.7,14.5,11.5,0.056,NA,NA,28.73
P5,6-Aug-24,2045,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,0,NA,15.4,30.5,9.4,15.2,14,11.5,0.057,NA,NA,28.55
P5,7-Aug-24,2046,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,0,NA,15.1,34.7,6.5,14,13.4,11.4,0.053,NA,NA,28.36
P5,8-Aug-24,2047,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,0,NA,15.9,35.5,6.3,13.9,13,11.3,0.049,NA,NA,28.17
P5,9-Aug-24,2048,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,0,NA,15.3,28.2,8.6,13.6,12.9,11.2,0.046,NA,NA,27.99
P5,10-Aug-24,2049,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,0,NA,15.3,34.6,7.6,13.4,12.6,11.1,0.043,NA,NA,27.79
P5,11-Aug-24,2050,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,0,NA,14.1,31.6,6.7,12.8,12.3,10.9,0.041,NA,NA,27.6
P5,12-Aug-24,2051,NA,NA,NA,20.4,NA,NA,NA,NA,NA,NA,0,NA,14.4,33.1,8.9,13.7,12.3,10.8,0.04,NA,NA,27.4
P5,13-Aug-24,2052,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,0,NA,12.3,22.6,7.3,12.1,12,10.7,0.043,NA,NA,27.2
P5,14-Aug-24,2053,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,0,NA,13.9,27.8,6.8,13.6,11.9,10.6,0.05,NA,NA,26.99
P5,15-Aug-24,2054,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,0,NA,16.1,32.9,7.5,14,12.3,10.6,0.046,NA,NA,26.79
P5,16-Aug-24,2055,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,0,NA,12.5,15.5,8.4,12.2,12.2,10.6,0.093,NA,NA,26.58
P5,17-Aug-24,2056,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,0,NA,12.1,22.2,6.4,12.9,11.7,10.6,0.135,NA,NA,26.37
P5,18-Aug-24,2057,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,0,NA,13.4,27,6.6,13.3,12.2,10.5,0.115,NA,NA,26.15
P5,19-Aug-24,2058,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,0,NA,12,24.3,3.9,11.4,11.5,10.5,0.102,NA,NA,25.94
P5,20-Aug-24,2059,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,0,NA,11.8,27.9,5.2,11.2,11.2,10.4,0.094,NA,NA,25.72
P5,21-Aug-24,2060,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,0,NA,11.1,18.9,5.9,11.2,11,10.2,0.092,NA,NA,25.5
P5,22-Aug-24,2061,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,0,NA,12,20.6,6.4,11.7,11,10.1,0.087,NA,NA,25.27
P5,23-Aug-24,2062,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,0,NA,13.2,29,8.2,12.5,11.3,10,0.085,NA,NA,25.04
P5,24-Aug-24,2063,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,0,NA,7.2,9.3,5.3,7.8,10.4,10,0.191,NA,NA,24.82
P5,25-Aug-24,2064,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,0,NA,8.9,19.5,3.9,9.1,9.3,9.7,0.162,NA,NA,24.59
P5,26-Aug-24,2065,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,0,NA,10.9,22.9,4.2,10.2,9.6,9.4,0.136,NA,NA,24.36
P5,27-Aug-24,2066,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,0,NA,7.1,16.2,1.4,8.2,9.8,9.3,0.158,NA,NA,24.12
P5,28-Aug-24,2067,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,0,NA,7.3,15.9,3.2,7.8,8.4,9.1,0.181,NA,NA,23.89
P5,29-Aug-24,2068,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,0,NA,9.7,22.9,1.8,9.2,8.6,8.8,0.15,NA,NA,23.65
P5,30-Aug-24,2069,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,0,NA,12.5,26.3,5.7,11.2,9.6,8.7,0.135,NA,NA,23.41
P5,31-Aug-24,2070,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,0,NA,14.1,28.4,6.7,12.4,10.4,8.9,0.125,NA,NA,23.17
P5,1-Sep-24,2071,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,0,NA,15.1,30.4,7,13,11,9.2,0.116,NA,NA,22.93
P5,2-Sep-24,2072,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,0,NA,14.5,25.6,8.7,12.9,11.4,9.5,0.109,NA,NA,22.69
P5,3-Sep-24,2073,NA,NA,NA,19.9,NA,NA,NA,NA,NA,NA,0,NA,13.2,27,6.7,12.1,11.2,9.6,0.103,NA,NA,22.44
P5,4-Sep-24,2074,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,0,NA,12.7,28.1,5.3,11.4,11,9.7,0.098,NA,NA,22.2
P5,5-Sep-24,2075,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,0,NA,13.9,30.1,5.2,11.9,11,9.7,0.092,NA,NA,21.95
P5,6-Sep-24,2076,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,0,NA,14.9,30.8,6.3,12.4,11.2,9.7,0.087,NA,NA,21.71
P5,7-Sep-24,2077,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,0,NA,15.4,30.4,6.9,12.7,11.4,9.8,0.081,NA,NA,21.46
P5,8-Sep-24,2078,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,0,NA,15.2,28.7,8.9,13,11.7,9.9,0.076,NA,NA,21.21
P5,9-Sep-24,2079,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,0,NA,12.1,23.3,4.9,11.3,11.4,10,0.072,NA,NA,20.96
P5,10-Sep-24,2080,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,0,NA,9.9,22.9,3.2,9.2,10.5,9.9,0.069,NA,NA,20.71
P5,11-Sep-24,2081,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,0,NA,8.6,11.5,6.4,8.9,10,9.7,0.073,NA,NA,20.46
P5,12-Sep-24,2082,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,0,NA,8.4,15.6,5.2,8.6,9.5,9.5,0.077,NA,NA,20.21
P5,13-Sep-24,2083,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,0,NA,9.5,18.5,2.5,9,9.2,9.3,0.074,NA,NA,19.95
P5,14-Sep-24,2084,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0,NA,7.9,13.7,3.9,8.4,9.3,9.1,0.09,NA,NA,19.7
P5,15-Sep-24,2085,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,0,NA,5.6,14.9,0.8,6.2,8.4,8.9,0.094,NA,NA,19.45
P5,16-Sep-24,2086,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,0,NA,7.3,16.8,2.7,6.9,8.1,8.6,0.088,NA,NA,19.2
P5,17-Sep-24,2087,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA,0,NA,9.2,21,3.1,8.4,8.3,8.4,0.083,NA,NA,18.94
P5,18-Sep-24,2088,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,0,NA,8.4,17.6,3.5,7.9,8.5,8.4,0.079,NA,NA,18.69
P5,19-Sep-24,2089,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,0,NA,7.7,17.4,2.3,7,8.2,8.3,0.076,NA,NA,18.44
P5,20-Sep-24,2090,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,0,NA,5.2,15.6,-0.8,5.5,7.8,8.2,0.073,NA,NA,18.18
P5,21-Sep-24,2091,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,0,NA,5.8,17.5,-1.2,5.1,6.9,8,0.07,NA,NA,17.93
P5,22-Sep-24,2092,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,0,NA,9.4,15.8,6,8.2,7.5,7.8,0.068,NA,NA,17.68
P5,23-Sep-24,2093,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,0,NA,11.8,17.9,8.5,10.3,8.5,7.8,0.067,NA,NA,17.43
P5,24-Sep-24,2094,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,0,NA,12.7,22.6,6.4,10.8,9.1,8,0.064,NA,NA,17.17
P5,25-Sep-24,2095,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,0,NA,11.9,23.1,5.4,10.5,9.7,8.3,0.109,NA,NA,16.93
P5,26-Sep-24,2096,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,0,NA,5.6,9.8,1.6,6,8.5,8.4,0.156,NA,NA,16.68
P5,27-Sep-24,2097,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,0,NA,6.8,14.7,2.2,6.5,7.8,8.2,0.129,NA,NA,16.43
P5,28-Sep-24,2098,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,0,NA,7.4,17.1,0.8,6.6,7.4,8,0.117,NA,NA,16.18
P5,29-Sep-24,2099,NA,NA,2.5,7.1,-1,69.7,44.4,NA,NA,NA,0,NA,3.7,10.6,1,4.2,7.2,7.8,0.11,0.448,0.561,15.93
P5,30-Sep-24,2100,NA,NA,1.7,7.7,-4.2,73.9,36.1,NA,NA,NA,0,NA,3.2,9.6,-1.2,3.2,5.9,7.5,0.106,0.38,0.673,15.69
P5,1-Oct-24,2101,NA,NA,3.7,7.7,-0.1,74.8,53.6,NA,NA,NA,0,NA,5,9.9,1,4.6,6,7.2,0.103,0.563,0.487,15.45
P5,2-Oct-24,2102,NA,NA,1.6,6.5,-3,74.4,48.4,NA,NA,NA,0,NA,3,10.7,-0.5,3,5.6,6.9,0.1,0.47,0.501,15.2
P5,3-Oct-24,2103,NA,NA,1.8,8.3,-4.5,74.7,45.7,NA,NA,NA,0,NA,3,10.2,-1.6,2.6,5,6.7,0.097,0.501,0.595,14.96
P5,4-Oct-24,2104,NA,NA,3.1,6.4,-0.4,65,49.1,NA,NA,NA,0,NA,3.9,9,0.7,3,5,6.4,0.094,0.472,0.489,14.72
P5,5-Oct-24,2105,NA,NA,3.5,10,-1,66.4,34,NA,NA,NA,0,NA,4.5,12.1,0.5,3.6,5,6.2,0.092,0.417,0.809,14.48
P5,6-Oct-24,2106,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,0,NA,6.4,15.6,0.9,5.3,5.5,6.2,0.089,NA,1.245,14.24
P5,7-Oct-24,2107,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,0,NA,5.4,15.3,-0.4,4.3,5.4,6.2,0.087,NA,1.743,14.01
P5,8-Oct-24,2108,NA,NA,NA,11.6,NA,NA,NA,NA,NA,NA,0,NA,8.1,16.6,2.9,6.3,5.8,6.2,0.084,NA,1.245,13.78
