Site,Date,Dy,Solar,Reflect,Tave,Tmax,Tmin,RHave,RHmin,Wind,WindMax,Precip,SnowD,Tsnow,IRTSurfA,IRTSurfX,IRTSurfN,Tsoil005,Tsoil15,Tsoil50,SoilH2O,Vapres,vpdX,ClrSky
PJ,4-May-24,1951,12.09,4.53,5.1,9.4,-0.3,56.7,37.1,0.9,3.3,0,0.579,0.1,3.3,11.2,-3.9,0.2,0.8,1.2,0.384,0.438,0.743,29.25
PJ,5-May-24,1952,15.22,5.55,5,12.2,-0.1,69,37.3,1.2,3.6,0,0.536,0.1,3.5,18.3,-3.8,0.2,0.8,1.2,0.39,0.528,0.888,29.43
PJ,6-May-24,1953,17.13,5.84,1.3,7.4,-3.3,70.1,36.9,1.2,4.7,0,0.511,0.2,-0.2,12.4,-7.2,0.2,0.9,1.3,0.394,0.379,0.648,29.61
PJ,7-May-24,1954,14.56,5.8,0.4,5.8,-3.5,73.5,47.1,1.3,3.2,0.1,0.512,0.2,-1.8,8.8,-6.9,0.3,1,1.4,0.393,0.433,0.486,29.77
PJ,8-May-24,1955,27.91,9.54,4.1,11.6,-2.5,52.7,23.5,0.8,2.8,0,0.472,0.3,3.2,16.7,-6.4,0.3,1,1.4,0.395,0.322,1.048,29.94
PJ,9-May-24,1956,27.66,9.05,9.9,16.5,1.3,39.1,23.1,1.1,2.9,0,0.407,0.3,16.3,44.2,-3.5,0.3,1,1.5,0.399,0.434,1.445,30.1
PJ,10-May-24,1957,27.63,8.33,12.2,20.7,1.7,41.3,15.6,0.7,2.7,0,0.353,NA,NA,60,2.5,2.2,1.6,1.7,0.401,0.381,2.061,30.26
PJ,11-May-24,1958,27.35,7.35,13.3,20.8,3.3,37,19.3,1.2,4,0,0.26,NA,NA,49.4,17.7,8.5,3.3,2.5,0.402,0.473,1.978,30.41
PJ,12-May-24,1959,26.39,5.76,12.6,19.6,3.9,40.6,23.1,1.5,3.8,0,0.199,NA,NA,49.7,14.8,10.8,5.2,3.5,0.402,0.528,1.758,30.57
PJ,13-May-24,1960,19.69,3.36,6.6,11.4,1.8,72.8,46.2,1.2,4.2,0,0.14,NA,22.9,43.1,9,9.5,6.2,4.2,0.401,0.623,0.725,30.71
PJ,14-May-24,1961,25.98,3.93,6.7,14.5,-0.1,76.1,40.2,0.6,2.7,NA,0.078,NA,NA,50.6,8.6,9.3,6.2,4.5,0.397,0.662,0.985,30.86
PJ,15-May-24,1962,20.23,2.64,8.3,14,1,70.6,48.7,1.3,4.1,NA,0,NA,33,49.3,14.3,9.5,6.4,4.7,0.393,0.78,0.822,31
PJ,16-May-24,1963,22.63,2.51,7.1,12,0.6,56.2,37.6,2,4.9,NA,0,NA,NA,43.3,12.9,9.7,6.7,4.9,0.386,0.528,0.876,31.14
PJ,17-May-24,1964,10.87,5.03,-0.5,3.6,-2.8,89.2,68.1,1.5,4.6,NA,0,NA,13.4,37.3,7.4,2.9,5.8,5,0.383,0.537,0.252,31.27
PJ,18-May-24,1965,15.01,5.13,0.2,5.4,-3.8,89.2,56.9,0.5,2.2,NA,0,NA,17.3,42.1,3.3,1.8,4.2,4.4,0.388,0.509,0.386,31.4
PJ,19-May-24,1966,13.57,3.21,1.1,6.2,-2.3,90.9,57.3,0.6,2.8,NA,0,NA,16,37.6,4.6,2.3,3.5,3.9,0.393,0.542,0.404,31.52
PJ,20-May-24,1967,18.9,2.04,3.6,10.4,-2.9,70.7,34.5,0.7,2.7,NA,0,NA,NA,47.6,2,4.3,3.6,3.7,0.39,0.434,0.824,31.65
PJ,21-May-24,1968,9.82,0.7,2.1,4.3,-1.6,94.5,70.3,0.8,2.8,NA,0,NA,14,21.2,5,4.6,4,3.7,0.389,0.585,0.247,31.76
PJ,22-May-24,1969,6.75,1.76,1.7,4.9,-0.1,100,99,0.6,2.9,NA,0,NA,16.6,28.9,8.3,2.3,3.8,3.7,0.413,0.855,0.009,31.88
PJ,23-May-24,1970,18.03,1.48,5.2,11,0.1,83.6,51,0.8,3.1,NA,0,NA,NA,47.9,15.3,6.1,3.6,3.4,0.42,0.67,0.644,31.99
PJ,24-May-24,1971,19.07,1.67,4.3,9.5,-1.4,81.2,48.2,0.7,2.7,NA,0,NA,NA,45.3,11.3,6.8,4.6,3.6,0.411,0.573,0.616,32.09
PJ,25-May-24,1972,19.45,1.77,2.4,7.7,-2.2,79.8,52.3,1,3.3,NA,0,NA,20.3,37.6,6.9,6.4,5,3.9,0.403,0.551,0.503,32.2
PJ,26-May-24,1973,13.79,1.13,1.7,7.6,-3.7,88.5,61.2,0.7,3,NA,0,NA,16.3,33.9,3.4,4.7,4.7,4.1,0.396,0.64,0.406,32.29
PJ,27-May-24,1974,17.59,1.7,6.4,13.5,-0.6,78.8,46.6,0.6,2.8,NA,0,NA,26.4,48.9,5.8,7.2,4.6,4,0.392,0.72,0.825,32.39
PJ,28-May-24,1975,9.47,0.8,5.8,12.5,-1.3,83.5,55.2,0.9,3.4,NA,0,NA,24.3,41.5,11.4,7.2,5.4,4.2,0.392,0.797,0.647,32.48
PJ,29-May-24,1976,21.21,2.16,1.3,6.9,-1.8,74.8,42.5,1.4,4.7,NA,0,NA,21.2,38.3,9.2,5.7,5.1,4.4,0.393,0.423,0.572,32.56
PJ,30-May-24,1977,19.11,1.95,2.1,8.2,-3.4,76.9,42.3,0.7,3.1,NA,0,NA,20.8,39.3,5.5,5.9,5,4.3,0.389,0.461,0.629,32.64
PJ,31-May-24,1978,26.26,2.84,6.1,14.4,-2.7,61.4,28.4,0.6,2.9,NA,0,NA,NA,52.5,5.1,7.6,5.1,4.3,0.383,0.465,1.172,32.71
PJ,1-Jun-24,1979,17.34,1.75,6.6,11.6,3.1,77.3,51.4,0.9,3.2,NA,0,NA,28.3,46.3,16.6,9.2,5.9,4.6,0.378,0.701,0.663,32.78
PJ,2-Jun-24,1980,9.34,0.78,5.5,10,0.4,91.4,60.7,0.7,2.5,NA,0,NA,22.7,35.7,11.3,7.3,6.2,4.9,0.378,0.743,0.481,32.86
PJ,3-Jun-24,1981,18.61,1.72,3.8,7.7,-2,83.1,49.1,1.3,4.5,NA,0,NA,20,33.2,7.5,6.9,6,5,0.394,0.517,0.536,32.91
PJ,4-Jun-24,1982,14.85,1.46,3.2,11,-0.6,80.3,55.7,1.2,4,NA,0,NA,18.9,42.8,9.6,6.2,5.6,5,0.388,0.729,0.58,32.97
PJ,5-Jun-24,1983,30.19,3.26,4.9,12.2,-1.4,62.2,32.7,1,3,NA,0,NA,25.6,45.9,7.6,8.5,5.7,4.9,0.384,0.465,0.957,33.03
PJ,6-Jun-24,1984,22.32,2.31,8.3,15.6,-1.4,49,19.5,0.8,2.7,NA,0,NA,31.5,54.3,8.6,9.5,6.4,5.1,0.374,0.346,1.428,33.08
PJ,7-Jun-24,1985,30.87,3.63,8.4,15.8,0.1,48.7,19.3,0.8,2.7,NA,0,NA,NA,54.1,12.2,10.7,7,5.4,0.364,0.347,1.451,33.13
PJ,8-Jun-24,1986,27.93,3.23,10,19.1,0.5,46.3,20.7,0.8,2.8,NA,0,NA,NA,55.2,9.9,11.9,7.6,5.7,0.353,0.458,1.755,33.16
PJ,9-Jun-24,1987,15.64,1.61,11,19.7,4,62.2,23.2,0.6,2.9,NA,0,NA,NA,56.3,16.9,11.8,8.4,6.2,0.342,0.532,1.761,33.2
PJ,10-Jun-24,1988,26.49,3.04,10.6,18.4,3.7,64.5,31.6,1,3.6,NA,0,NA,NA,55.8,15.6,12.2,8.4,6.4,0.332,0.669,1.448,33.23
PJ,11-Jun-24,1989,26.74,3.23,9.2,16.5,2.6,55.7,24,1.6,4.9,NA,0,NA,28,47.4,12.2,11.9,8.8,6.7,0.322,0.45,1.425,33.26
PJ,12-Jun-24,1990,25.03,2.81,6.3,14.3,-2.6,60.7,32.2,0.8,2.8,NA,0,NA,23.3,45.3,3.8,10.3,8.6,6.9,0.313,0.524,1.103,33.29
PJ,13-Jun-24,1991,27.02,3.11,10,18.6,-0.2,50,18.3,0.9,3.3,NA,0,NA,NA,55.7,5.2,12.6,8.5,6.9,0.303,0.391,1.746,33.31
PJ,14-Jun-24,1992,22.68,2.6,7.1,12.9,3.2,53.3,29.4,1.1,3.7,NA,0,NA,23.3,37,11.5,11.3,9.1,7.1,0.294,0.436,1.047,33.32
PJ,15-Jun-24,1993,13.3,1.7,2.1,6,-0.4,82.9,57.6,1.1,3.7,NA,0,NA,11.1,21.5,5.2,6.8,8.4,7.2,0.296,0.538,0.396,33.33
PJ,16-Jun-24,1994,10.77,2.44,0.7,3.8,-0.9,99.3,87.2,0.7,2.5,NA,0,NA,7.6,17.6,-1.3,3.7,6.9,6.8,0.302,0.699,0.103,33.34
PJ,17-Jun-24,1995,13.4,1.06,2.7,7.9,-0.2,97.9,74.5,0.6,3.2,NA,0,NA,4.7,17.2,-0.8,6.2,6,6.2,0.318,0.791,0.271,33.35
PJ,18-Jun-24,1996,19.01,1.82,4.5,10.7,-1.2,84.1,42.6,0.6,2.6,NA,0,NA,9.5,25.2,-2.1,7.9,6.5,6,0.32,0.549,0.74,33.35
PJ,19-Jun-24,1997,18.69,1.89,6.1,14.8,-1.4,77.7,36.2,0.5,2.4,NA,0,NA,12.7,32.3,-3,8,6.9,6.1,0.312,0.609,1.073,33.34
PJ,20-Jun-24,1998,19.92,2,8.5,17.4,0.9,70.6,29.4,0.6,2.6,NA,0,NA,20.2,51.1,-0.9,8.8,7.2,6.2,0.302,0.584,1.402,33.33
PJ,21-Jun-24,1999,29.31,3.47,12.7,21.2,3,51.9,19.7,0.8,3.8,NA,0,NA,27.6,54.8,1,12.5,7.9,6.4,0.292,0.497,2.026,33.32
PJ,22-Jun-24,2000,15.9,1.72,13.1,20.8,6.8,55.2,26.2,0.7,3.5,NA,0,NA,24.4,41.6,8.4,12.8,9.1,6.9,0.283,0.645,1.817,33.3
PJ,23-Jun-24,2001,27.51,3.13,9.4,14.9,2.4,60.2,41.1,1.2,3.1,NA,0,NA,16.2,32.1,3.7,12.8,9.6,7.4,0.275,0.695,0.996,33.27
PJ,24-Jun-24,2002,27.36,3.22,8.1,16,-1.5,62.9,35.4,0.8,2.7,NA,0,NA,17.7,33.5,1.2,12.2,9.5,7.6,0.268,0.643,1.173,33.25
PJ,25-Jun-24,2003,27.15,3.14,12.1,21.2,2,59.8,30.5,0.7,3.2,NA,0,NA,23.5,40.8,7.6,13.5,9.9,7.8,0.26,0.768,1.75,33.22
PJ,26-Jun-24,2004,12.25,1.14,10.4,20.1,3.9,80,36.4,0.7,3.6,NA,0,NA,16.3,34.1,7.5,10.7,10.2,8.1,0.267,0.855,1.494,33.18
PJ,27-Jun-24,2005,17.77,1.78,6.2,11.4,1.7,81.5,56.3,1.2,3.9,NA,0,NA,11.2,22.1,3.6,10.3,9.5,8.1,0.266,0.759,0.589,33.14
PJ,28-Jun-24,2006,19.55,2.07,9.1,16.3,-0.3,74.9,48.7,0.6,2.5,NA,0,NA,15.9,29.6,2.2,10.4,9.2,8,0.258,0.903,0.951,33.1
PJ,29-Jun-24,2007,12.98,1.4,11.8,18.2,5.3,70.9,46.2,0.5,2.6,NA,0,NA,18.4,39,5.4,11.9,9.4,7.9,0.252,0.968,1.127,33.05
PJ,30-Jun-24,2008,12.82,1.06,9.1,14,4.7,90.8,57.3,0.8,3,NA,0,NA,11.7,20.2,4,11.6,9.9,8.1,0.256,0.913,0.68,33
PJ,1-Jul-24,2009,15.69,1.54,9.2,15.6,4.5,88.6,52.7,0.7,2.8,NA,0,NA,13.6,26.8,5.3,11.5,9.8,8.2,0.251,0.931,0.836,32.95
PJ,2-Jul-24,2010,20.6,2.2,9.5,15.5,5.4,82.6,44.7,0.8,3.2,NA,0,NA,12.8,26.4,0.3,12.7,10.1,8.3,0.246,0.787,0.974,32.9
PJ,3-Jul-24,2011,26.33,2.89,10,16.9,5,71.3,38.1,0.9,2.8,NA,0,NA,12.3,25.3,-0.5,12.2,10.3,8.5,0.24,0.734,1.193,32.84
PJ,4-Jul-24,2012,25.16,3,12.9,21.5,3.9,63.8,27.8,0.6,2.7,NA,0,NA,17.2,35.4,2.1,13.5,10.4,8.6,0.234,0.714,1.854,32.78
PJ,5-Jul-24,2013,28.84,3.51,16.4,23.6,6.9,47.2,28.1,0.8,3.4,NA,0,NA,21.7,36.8,0.9,15.5,11.1,8.8,0.227,0.816,2.088,32.71
PJ,6-Jul-24,2014,29.18,3.62,14.9,22.5,6.8,54,26.1,0.8,2.9,NA,0,NA,16,32.3,-4.1,15.9,12.1,9.3,0.22,0.709,2.007,32.64
PJ,7-Jul-24,2015,28.61,3.55,18.5,27.9,8,40.8,19.8,0.7,2.4,NA,0,NA,19.9,35.6,-0.5,16.9,12.5,9.7,0.212,0.746,3.022,32.56
PJ,8-Jul-24,2016,28.43,3.55,19.8,28.1,9.3,39.5,19.1,0.7,2.6,NA,0,NA,22.7,35.1,2.7,17.8,13.3,10.1,0.204,0.727,3.079,32.48
PJ,9-Jul-24,2017,25.82,3.18,21.4,30.6,11.6,39,17.6,0.7,3,NA,0,NA,26.2,40.8,10.4,18.5,13.9,10.5,0.195,0.773,3.619,32.4
PJ,10-Jul-24,2018,28.32,3.57,20.8,29,11.4,28.7,12.6,1,2.9,NA,0,NA,NA,49.2,19.9,18.9,14.4,10.9,0.186,0.505,3.503,32.31
PJ,11-Jul-24,2019,28.96,3.63,16.3,24,8.2,41.2,26.7,0.8,2.6,NA,0,NA,NA,55.5,19.6,17.6,14.5,11.3,0.178,0.798,2.191,32.22
PJ,12-Jul-24,2020,28.59,3.52,17.2,24.5,9.5,44.6,27.9,0.8,2.5,NA,0,NA,NA,55.8,24.1,18.1,14.4,11.4,0.17,0.858,2.217,32.12
PJ,13-Jul-24,2021,28.51,3.53,18.8,27,9.4,41.9,18.7,0.8,3.1,NA,0,NA,NA,54.3,22.2,18.4,14.5,11.6,0.161,0.667,2.9,32.02
PJ,14-Jul-24,2022,28.39,3.48,17.5,25.8,8.5,42,27.8,0.8,2.9,NA,0,NA,NA,57.5,21.2,18.3,14.7,11.7,0.152,0.922,2.395,31.92
PJ,15-Jul-24,2023,28.17,3.48,17.9,26.9,8.1,37.3,19.3,0.7,2.7,NA,0,NA,NA,53.9,17.8,18.1,14.8,11.9,0.143,0.684,2.86,31.81
PJ,16-Jul-24,2024,28.26,3.46,19.3,28.4,9.2,36.7,16.9,0.8,2.7,NA,0,NA,34.1,47.8,16,18.5,14.8,12,0.133,0.653,3.211,31.7
PJ,17-Jul-24,2025,22.89,2.71,20.2,28.2,12.6,40,22.7,0.7,2.9,NA,0,NA,34,45.6,18.1,19.4,15.1,12.1,0.123,0.869,2.959,31.58
PJ,18-Jul-24,2026,23.4,2.82,19.5,28,10.3,44.9,21.5,0.6,2.1,NA,0,NA,31.9,44.7,13.7,19.8,15.3,12.3,0.114,0.814,2.972,31.46
PJ,19-Jul-24,2027,27.95,3.44,20.3,27.8,11.3,42.2,21.5,1,3.1,NA,0,NA,31.4,42.2,14.8,20,15.4,12.5,0.104,0.803,2.932,31.34
PJ,20-Jul-24,2028,27.74,3.44,20.8,29.9,11.5,36,14.6,0.7,2.9,NA,0,NA,30.7,43.1,14.8,19.4,15.6,12.6,0.093,0.617,3.609,31.21
PJ,21-Jul-24,2029,25.58,3.15,22.8,32.7,13.3,35.6,17.2,0.6,2.4,NA,0,NA,31.6,42.6,17.5,20.2,15.7,12.7,0.082,0.848,4.082,31.08
PJ,22-Jul-24,2030,18.5,2.34,20.6,28.7,10.2,46.6,30.1,0.8,3.8,NA,0,NA,32.2,42,16.4,19.7,16.1,13,0.073,1.185,2.752,30.95
PJ,23-Jul-24,2031,28.22,3.4,14.3,23.4,3.5,35.7,15.8,0.8,2.9,NA,0,NA,36.9,55.5,13.8,16.8,15.5,13,0.065,0.455,2.425,30.81
PJ,24-Jul-24,2032,26.13,3.11,14.3,24,6.4,48.6,23,1,3.4,NA,0,NA,NA,61,20,16.8,15,12.8,0.059,0.685,2.293,30.67
PJ,25-Jul-24,2033,12.33,1.42,7.3,12.2,1.5,76.3,49.4,1,3.5,NA,0,NA,24.9,47.1,7.2,12.3,14.4,12.7,0.055,0.7,0.717,30.52
PJ,26-Jul-24,2034,22.79,2.75,9.9,19.3,0.4,67.2,30.2,0.6,2.5,NA,0,NA,NA,55.5,3.5,12.4,12.9,12.1,0.053,0.675,1.56,30.38
PJ,27-Jul-24,2035,16.96,1.97,12.5,20.2,4.7,62.8,36.5,0.4,1.9,NA,0,NA,32.5,57.7,10.9,14,12.8,11.7,0.05,0.863,1.501,30.22
PJ,28-Jul-24,2036,22.67,2.74,14.4,22.8,7.3,58.6,27,0.5,2.8,NA,0,NA,35.8,59.2,16.6,16.5,13.3,11.6,0.048,0.751,2.03,30.07
PJ,29-Jul-24,2037,7.09,0.62,10.4,13,7,93.7,66.7,0.4,1.9,NA,0,NA,23.2,32.9,15.6,13.2,13.4,11.8,0.059,0.999,0.499,29.91
PJ,30-Jul-24,2038,13.77,1.35,11.8,17.7,7.8,87.6,56.9,0.7,3.1,NA,0,NA,26.4,47.8,15.9,14.6,12.9,11.6,0.102,1.151,0.872,29.74
PJ,31-Jul-24,2039,25.79,2.9,15.3,24.5,7.3,69.6,37.1,0.7,3.1,NA,0,NA,35.5,56.3,13.3,16.3,13.3,11.6,0.101,1.137,1.928,29.59
PJ,1-Aug-24,2040,26.47,2.99,18.8,28.8,9,55.2,20,0.7,2.6,NA,0,NA,41.2,65.6,19.3,17.3,13.9,11.7,0.085,0.79,3.16,29.42
PJ,2-Aug-24,2041,22.27,2.51,21.2,30,12.2,41.8,17.9,0.6,1.8,NA,0,NA,40.3,57.1,22.9,18.3,14.6,12,0.07,0.759,3.481,29.25
PJ,3-Aug-24,2042,25.52,2.93,20.6,29,12.9,42.3,20.1,0.6,2.9,NA,0,NA,35,49.8,18.7,19,15.3,12.4,0.058,0.806,3.204,29.08
PJ,4-Aug-24,2043,21.39,2.52,18.9,27.1,13.2,48.6,22,0.7,3.1,NA,0,NA,29.8,44,17.1,18.6,15.5,12.7,0.051,0.788,2.794,28.91
PJ,5-Aug-24,2044,20.7,2.26,17.6,26,9.8,60.7,23.9,0.8,2.6,NA,0,NA,28,42.7,13.4,18,15.4,12.8,0.047,0.801,2.55,28.73
PJ,6-Aug-24,2045,25.47,2.71,14.4,20.9,8.8,56.5,36,0.8,2.6,NA,0,NA,26,38.4,12.5,15.7,15,12.8,0.046,0.888,1.579,28.55
PJ,7-Aug-24,2046,25.07,2.71,13.2,20.8,4.8,60.4,34.3,0.6,2.5,NA,0,NA,NA,59.7,13.6,14.8,14.3,12.7,0.044,0.843,1.615,28.36
PJ,8-Aug-24,2047,23.56,2.53,15.9,25.4,6.9,48.5,21.9,0.6,2.2,NA,0,NA,NA,63.9,19.9,14.8,14,12.5,0.043,0.71,2.532,28.17
PJ,9-Aug-24,2048,16.56,1.68,14.7,23.6,7.5,57.7,26.5,0.6,3,NA,0,NA,NA,54.3,17.9,14.7,14,12.4,0.042,0.773,2.144,27.99
PJ,10-Aug-24,2049,19.15,1.99,14,21.9,7.5,59.9,31.7,0.5,2.4,NA,0,NA,34.6,53.1,18.3,15,13.8,12.3,0.042,0.831,1.79,27.79
PJ,11-Aug-24,2050,15.31,1.5,13.6,22.8,6.7,66.2,31.5,0.4,2,NA,0,NA,31.9,54.2,16.1,13.9,13.6,12.2,0.041,0.873,1.898,27.6
PJ,12-Aug-24,2051,14.6,1.5,13.6,21.4,7.1,72.8,39.4,0.4,2.3,NA,0,NA,31.4,51.5,16.4,14.5,13.5,12,0.041,1.003,1.543,27.4
PJ,13-Aug-24,2052,13.35,1.18,11.7,19.8,6.1,88.6,48.2,0.3,2,NA,0,NA,27.2,47.4,13.4,12.4,13.2,12,0.042,1.113,1.196,27.2
PJ,14-Aug-24,2053,25.47,2.52,14.3,23.5,6.2,68.6,35.5,0.6,2.2,NA,0,NA,31.7,54.8,11,14.5,12.9,11.7,0.042,1.028,1.868,26.99
PJ,15-Aug-24,2054,21.27,2.18,16.1,25.1,7.9,55.7,26.9,0.6,2.4,NA,0,NA,35.5,55.8,16.8,15.2,13.3,11.7,0.041,0.858,2.332,26.79
PJ,16-Aug-24,2055,5.01,0.39,10.5,13.3,5.9,95.7,63.9,0.2,1.7,NA,0,NA,21.6,29.4,13.3,12.8,13.5,11.9,0.043,0.976,0.551,26.58
PJ,17-Aug-24,2056,21.86,1.88,12.5,20.4,5.3,82.1,42.5,0.4,1.9,NA,0,NA,32.9,49.3,14.8,12.8,12.6,11.7,0.046,1.021,1.381,26.37
PJ,18-Aug-24,2057,19.29,1.81,14.1,21.5,5.2,62.1,23.8,0.7,3.3,NA,0,NA,32.2,46.9,13.5,13.9,12.9,11.6,0.045,0.61,1.953,26.15
PJ,19-Aug-24,2058,13.57,1.37,11.5,18.8,3.8,62,37.2,0.4,2.1,NA,0,NA,31.1,46.5,14,12.7,12.6,11.6,0.044,0.807,1.362,25.94
PJ,20-Aug-24,2059,18.36,1.74,9.8,17.5,2.4,79.3,42.6,0.5,2.7,NA,0,NA,27.4,43.8,11.6,13.3,12.4,11.5,0.043,0.85,1.145,25.72
PJ,21-Aug-24,2060,15.68,1.48,9.3,15.4,3.4,84.7,47.4,0.4,2.5,NA,0,NA,26.3,41.2,11.3,12.7,12.5,11.5,0.044,0.828,0.919,25.5
PJ,22-Aug-24,2061,15.05,1.46,11.2,17.9,5.3,75.1,48.1,0.6,2.4,NA,0,NA,26.9,42.6,14.1,12.3,12.3,11.4,0.043,0.984,1.062,25.27
PJ,23-Aug-24,2062,15.85,1.43,12.8,22.9,6.8,75,33.3,0.6,2.9,NA,0,NA,29.8,49.8,15,13.7,12.4,11.3,0.043,0.932,1.867,25.04
PJ,24-Aug-24,2063,4.03,0.29,4.9,6.9,2.9,100,99.9,1.1,3.2,NA,0,NA,16.2,19.5,11.7,8.5,11.7,11.3,0.08,0.991,0.001,24.82
PJ,25-Aug-24,2064,21.83,1.82,8,15.6,1,84,44.3,0.6,2.4,NA,0,NA,21.3,36.6,8.6,9.6,10.4,10.8,0.096,0.786,0.988,24.59
PJ,26-Aug-24,2065,17.29,1.57,10.9,16.5,4,72.6,49.8,0.6,2.4,NA,0,NA,22.6,35.4,9.8,11.8,10.9,10.6,0.088,0.936,0.944,24.36
PJ,27-Aug-24,2066,16,1.4,5.1,10.3,0.1,87.6,46.7,1.1,3.5,NA,0,NA,15.1,26.5,5.2,9.2,11.3,10.6,0.088,0.584,0.667,24.12
PJ,28-Aug-24,2067,20.34,1.67,6.4,13.6,1.9,81.5,48.3,0.9,3.6,NA,0,NA,17,32.4,6.8,8.7,10,10.4,0.101,0.75,0.803,23.89
PJ,29-Aug-24,2068,22.16,1.96,11,20.9,1.5,71.9,30.8,0.5,1.9,NA,0,NA,21.2,38.9,2.8,10.9,10.2,10.1,0.099,0.759,1.705,23.65
PJ,30-Aug-24,2069,22.03,1.96,14.5,23.5,6.9,59.9,28.6,0.7,2.7,NA,0,NA,26,39.7,12.4,13.2,11.1,10.2,0.092,0.828,2.067,23.41
PJ,31-Aug-24,2070,21.55,1.94,16.6,25.8,8.5,52.5,25.5,0.8,2.4,NA,0,NA,NA,42.9,18.2,14.5,11.9,10.5,0.083,0.848,2.477,23.17
PJ,1-Sep-24,2071,20.33,1.85,18,28.7,9.6,41.9,15.9,0.6,2.2,NA,0,NA,29.9,41.3,16.9,15.1,12.6,10.9,0.074,0.626,3.311,22.93
PJ,2-Sep-24,2072,9.24,0.93,15.6,22.5,8.1,55.3,32.4,0.5,3.3,NA,0,NA,27.2,34.4,13.3,14.3,13,11.2,0.067,0.88,1.836,22.69
PJ,3-Sep-24,2073,20.78,1.84,13,20.8,6.2,69.3,38.5,0.6,2.3,NA,0,NA,24.1,37.7,9.3,13.4,12.7,11.3,0.061,0.944,1.508,22.44
PJ,4-Sep-24,2074,21.11,1.82,13.8,22.2,5.9,58.3,27.9,0.6,2,NA,0,NA,24.8,37.6,12.8,13.3,12.6,11.4,0.056,0.746,1.928,22.2
PJ,5-Sep-24,2075,20.91,1.81,16.4,26.1,7.5,47.2,25.5,0.7,2.1,NA,0,NA,25.8,40.2,11.2,14.1,12.7,11.3,0.051,0.86,2.513,21.95
PJ,6-Sep-24,2076,20.35,1.76,18,27.7,9.9,38.4,13.9,0.7,2.4,NA,0,NA,27.7,41,13.6,14.8,13,11.4,0.047,0.515,3.19,21.71
PJ,7-Sep-24,2077,18.58,1.65,17.7,28,10,38.4,17.1,0.5,1.9,NA,0,NA,28.4,41.7,14.8,14.9,13.2,11.6,0.044,0.648,3.141,21.46
PJ,8-Sep-24,2078,9.96,1.11,16.3,26,9.4,48,26.7,0.4,1.9,NA,0,NA,25.5,37.3,13.2,14.4,13.3,11.7,0.043,0.896,2.46,21.21
PJ,9-Sep-24,2079,14.36,1.26,11.4,17.1,3.4,69.2,52,0.8,3.2,NA,0,NA,20,32,6.1,12.3,13,11.7,0.042,1.015,0.937,20.96
PJ,10-Sep-24,2080,14.6,1.28,9.2,17,2.8,73.7,32.6,0.5,2.5,NA,0,NA,17.9,32.5,6.9,10.5,12,11.5,0.041,0.63,1.303,20.71
PJ,11-Sep-24,2081,5.43,0.39,7.3,10.3,5.4,95.5,59.7,0.3,1.5,NA,0,NA,13.9,24,9.2,9.5,11.5,11.2,0.043,0.747,0.504,20.46
PJ,12-Sep-24,2082,11.28,0.94,7.5,13.9,3.7,83.5,53.1,0.7,2.6,NA,0,NA,13.8,29,6,8.7,10.7,10.8,0.045,0.84,0.742,20.21
PJ,13-Sep-24,2083,15.24,1.38,8.6,17.2,1.7,80.5,35.9,0.6,2.9,NA,0,NA,16.5,31.1,2.2,9.7,10.2,10.4,0.043,0.704,1.257,19.95
PJ,14-Sep-24,2084,10.45,0.77,6.2,13,1.4,92.5,54.2,0.5,2.6,NA,0,NA,18.7,38.4,8.5,9.2,10.5,10.2,0.046,0.809,0.684,19.7
PJ,15-Sep-24,2085,19.76,1.36,6.2,12.7,-1.3,75.4,48.2,0.8,2.4,NA,0,NA,23.9,44.9,-11,7.5,9.7,10.1,0.046,0.709,0.762,19.45
PJ,16-Sep-24,2086,19.13,1.41,8.4,14.7,3.5,70.8,37.7,0.7,2.6,NA,0,NA,28.6,40.3,16,8.4,9.5,9.8,0.045,0.632,1.044,19.2
PJ,17-Sep-24,2087,19.06,1.44,10,18.8,2.7,73.8,38.1,0.6,2.6,NA,0,NA,28.2,43.6,11.3,9.7,9.7,9.7,0.043,0.828,1.345,18.94
PJ,18-Sep-24,2088,13.8,1.01,8.6,16,3.6,80.7,49.5,0.5,2.2,NA,0,NA,22.7,45.4,8,8.7,9.9,9.7,0.041,0.899,0.917,18.69
PJ,19-Sep-24,2089,15.13,1.22,8.1,15.3,2.5,72.5,33.7,0.9,3.1,NA,0,NA,NA,46.2,6,7.8,9.5,9.6,0.041,0.587,1.155,18.44
PJ,20-Sep-24,2090,14.71,1.1,3.7,9.7,-2.3,69.6,40.2,0.8,2.7,NA,0,NA,15.2,42.5,4,6.4,9.2,9.5,0.04,0.484,0.72,18.18
PJ,21-Sep-24,2091,17.09,1.25,6.6,16.7,-2.6,66.7,37.6,0.5,2.2,NA,0,NA,20.4,44.4,3.4,6.4,8.4,9.2,0.04,0.713,1.183,17.93
PJ,22-Sep-24,2092,7.46,0.63,9.3,14.1,7,78.9,50,0.9,2.5,NA,0,NA,21.3,43.5,14.4,9,8.9,9,0.04,0.805,0.805,17.68
PJ,23-Sep-24,2093,14.63,1.04,12.1,19.2,8.2,76.6,51.6,1.2,3.4,NA,0,NA,NA,45.4,16.7,10.9,9.5,9.1,0.04,1.145,1.074,17.43
